datetime,open,high,low,close,ma200,price_vs_ma200,ma200_slope,body,upper_shadow,lower_shadow,hl_range,return_1,return_5,signal,d_ma200,d_price_vs_ma200,d_ma200_slope
2021-10-15 16:00:00,1.15912,1.15967,1.15888,1.15878,1.17129415,-1.0684036968852026,-0.04385957052182736,-0.00034000000000000696,0.0005500000000000504,-9.999999999998899e-05,0.0007900000000000684,-0.0006640507093270687,-0.0007243752263673686,1,1.1935511976480484,-2.8821255098372474,-0.14933918280495517
2021-10-15 20:00:00,1.15914,1.16029,1.15888,1.15838,1.1711892499999998,-1.0936960017349788,-0.044029848294201535,-0.0007600000000000939,0.0011499999999999844,-0.0004999999999999449,0.0014100000000001334,-0.00034519063152627094,-0.001164064049390734,1,1.1935511976480484,-2.8821255098372474,-0.14933918280495517
2021-10-18 00:00:00,1.1596,1.16053,1.15805,1.15899,1.1710875,-1.033014185532686,-0.04396541967386207,-0.0006099999999999994,0.0009300000000000974,0.0009399999999999409,0.0024800000000000377,0.0005265974895976022,-0.0006897800463878667,1,1.193256608247757,-2.8119642801534614,-0.145387085697471
2021-10-18 04:00:00,1.15961,1.16105,1.15876,1.1602,1.17099335,-0.9217259858905387,-0.043188246036508705,0.0005899999999998684,0.0008500000000000174,0.0008500000000000174,0.0022899999999999032,0.0010440124591237776,0.0003190122690395203,1,1.193256608247757,-2.8119642801534614,-0.145387085697471
2021-10-18 08:00:00,1.15963,1.16063,1.15799,1.15899,1.17088005,-1.0154797666934452,-0.04400733808489293,-0.0006399999999999739,0.001000000000000112,0.0009999999999998899,0.0026399999999999757,-0.0010429236338561632,-0.00048294597041964593,1,1.193256608247757,-2.8119642801534614,-0.145387085697471
2021-10-18 12:00:00,1.15965,1.16121,1.15853,1.16041,1.17077345,-0.8851797928967429,-0.04445510122286878,0.0007599999999998719,0.0008000000000001339,0.0011200000000000099,0.0026800000000000157,0.001225204704095706,0.0014066518234694403,1,1.193256608247757,-2.8119642801534614,-0.145387085697471
2021-10-18 16:00:00,1.15967,1.16042,1.15922,1.15998,1.17066775,-0.9129618544629761,-0.04452738957430164,0.00031000000000003247,0.00043999999999999595,0.00045000000000006146,0.0012000000000000899,-0.0003705586818451012,0.0013812393169772008,1,1.193256608247757,-2.8119642801534614,-0.145387085697471
2021-10-18 20:00:00,1.15968,1.16057,1.15916,1.16005,1.1705623,-0.8980555755127283,-0.04484720398774673,0.00036999999999998145,0.000520000000000076,0.000520000000000076,0.0014100000000001334,6.034586803216335e-05,0.0009145894270010668,1,1.193256608247757,-2.8119642801534614,-0.145387085697471
2021-10-19 00:00:00,1.16145,1.16157,1.16145,1.16149,1.1704668,-0.7669418731056804,-0.04496609651967831,3.999999999981796e-05,8.000000000008001e-05,0.0,0.00011999999999989797,0.0012413258049221998,0.0011118772625409168,1,1.1929831886291504,-2.648565166779367,-0.13910918087643584
2021-10-19 04:00:00,1.16144,1.16165,1.16145,1.16152,1.1703706,-0.7562220035260567,-0.043510007707452385,8.000000000008001e-05,0.00012999999999996348,-1.0000000000065512e-05,0.00019999999999997797,2.5828892199042386e-05,0.002182935141804565,1,1.1929831886291504,-2.648565166779367,-0.13910918087643584
2021-10-19 08:00:00,1.16143,1.16152,1.16145,1.16146,1.17025585,-0.7516176911228472,-0.044210090346685514,2.999999999997449e-05,6.000000000017103e-05,-2.0000000000131024e-05,7.00000000000145e-05,-5.165645016891318e-05,0.0009048525952033426,1,1.1929831886291504,-2.648565166779367,-0.13910918087643584
2021-10-19 12:00:00,1.16142,1.16308,1.16145,1.16208,1.17014635,-0.6893453968386091,-0.04453868315754023,0.000660000000000105,0.0009999999999998899,-3.0000000000196536e-05,0.0016299999999997983,0.0005338108931862706,0.0018103760409662328,1,1.1929831886291504,-2.648565166779367,-0.13910918087643584
2021-10-19 16:00:00,1.16141,1.16255,1.16145,1.16064,1.1700269,-0.802280699700169,-0.04573870181877237,-0.0007700000000001594,0.0011399999999999189,-0.0008100000000001994,0.0010999999999998789,-0.0012391573729864103,0.0005085987672943659,1,1.1929831886291504,-2.648565166779367,-0.13910918087643584
2021-10-19 20:00:00,1.1614,1.16322,1.16145,1.16212,1.1699188,-0.6666103664630395,-0.04681892728610439,0.0007200000000000539,0.0010999999999998789,-5.0000000000105516e-05,0.0017699999999998273,0.0012751585332231308,0.0005424067361752272,1,1.1929831886291504,-2.648565166779367,-0.13910918087643584
2021-10-20 00:00:00,1.16339,1.16467,1.16259,1.16388,1.1698196,-0.5077364065365331,-0.047079104687008384,0.0004900000000001015,0.0007900000000000684,0.0007999999999999119,0.002080000000000082,0.0015144735483427763,0.00203182037330385,1,1.1926947236061096,-2.473246381564267,-0.13122762949096034
2021-10-20 04:00:00,1.16335,1.16436,1.1618,1.16265,1.16971035,-0.6035981471823293,-0.04661373835474419,-0.000700000000000145,0.0010099999999999554,0.0008500000000000174,0.0025600000000001177,-0.001056809980410356,0.0010245725207929102,1,1.1926947236061096,-2.473246381564267,-0.13122762949096034
2021-10-20 08:00:00,1.16332,1.16378,1.16303,1.16349,1.1695883,-0.5214056946363187,-0.047690615793484006,0.00017000000000000348,0.0002900000000001235,0.00028999999999990145,0.0007500000000000284,0.0007224874209779131,0.0012133415943824666,1,1.1926947236061096,-2.473246381564267,-0.13122762949096034
2021-10-20 12:00:00,1.16329,1.16344,1.16318,1.16333,1.1694712,-0.5251262279909132,-0.04749463452507355,4.0000000000040004e-05,0.0001100000000000545,0.00010999999999983245,0.00025999999999992696,-0.00013751729709743366,0.002317686793493312,1,1.1926947236061096,-2.473246381564267,-0.13122762949096034
2021-10-20 16:00:00,1.16326,1.16356,1.16273,1.16303,1.16934595,-0.5401267263977841,-0.048964936711843425,-0.00022999999999995246,0.00029999999999996696,0.00029999999999996696,0.0008299999999998864,-0.0002578803950726849,0.0007830516641997853,1,1.1926947236061096,-2.473246381564267,-0.13122762949096034
2021-10-20 20:00:00,1.16323,1.16498,1.16216,1.16391,1.1692264499999998,-0.4546980612694664,-0.05070439920824239,0.0006800000000000139,0.0010699999999999044,0.0010699999999999044,0.0028199999999998226,0.0007566442826065778,2.5775853180753927e-05,1,1.1926947236061096,-2.473246381564267,-0.13122762949096034
2021-10-21 00:00:00,1.16524,1.16538,1.16506,1.16519,1.1691138,-0.33562173331630707,-0.0509998052081703,-5.0000000000105516e-05,0.000140000000000029,0.00012999999999996348,0.000320000000000098,0.0010997413889388685,0.0021846643443856895,1,1.192440984249115,-2.2592101151647963,-0.12146651830373442
2021-10-21 04:00:00,1.16529,1.16613,1.16393,1.16477,1.16900095,-0.36192870501944036,-0.05021852561281491,-0.0005199999999998539,0.0008400000000001739,0.0008400000000001739,0.002200000000000202,-0.00036045623460534415,0.0011001383767803574,0,1.192440984249115,-2.2592101151647963,-0.12146651830373442
2021-10-21 08:00:00,1.16533,1.16595,1.16498,1.1656,1.1688893,-0.2814038934225893,-0.04975753143814265,0.00026999999999999247,0.0003500000000000725,0.0003500000000000725,0.0009700000000001374,0.0007125870343500651,0.001951294989383845,0,1.192440984249115,-2.2592101151647963,-0.12146651830373442
2021-10-21 12:00:00,1.16537,1.16601,1.16501,1.16565,1.16877825,-0.2676512845785617,-0.048548506966665496,0.000280000000000058,0.00035999999999991594,0.00035999999999991594,0.0009999999999998899,4.289636238863359e-05,0.0022527363868516392,0,1.192440984249115,-2.2592101151647963,-0.12146651830373442
2021-10-21 16:00:00,1.16542,1.16632,1.16394,1.16485,1.16865975,-0.325993087380656,-0.04846794220228332,-0.0005699999999999594,0.0009000000000001229,0.0009099999999999664,0.0023800000000000487,-0.0006863123579120556,0.0008076225825019989,1,1.192440984249115,-2.2592101151647963,-0.12146651830373442
2021-10-21 20:00:00,1.16546,1.16661,1.16359,1.16474,1.16853775,-0.32500019789689577,-0.0492723633918315,-0.0007199999999998319,0.0011499999999999844,0.0011500000000002064,0.0030200000000000227,-9.443275958265218e-05,-0.0003862031085057893,0,1.192440984249115,-2.2592101151647963,-0.12146651830373442
2021-10-22 00:00:00,1.16259,1.1631,1.16224,1.16224,1.1684083,-0.527923329541576,-0.05069713587486583,-0.0003500000000000725,0.0005100000000000104,0.0,0.0008600000000000829,-0.002146401772069484,-0.0021721026468746185,1,1.1921780240535735,-2.4865535327256687,-0.11504940862032312
2021-10-22 04:00:00,1.16258,1.16375,1.16224,1.16304,1.1682831999999999,-0.4487952921003899,-0.05185264335982585,0.000460000000000127,0.0007099999999999884,0.00034000000000000696,0.0015100000000001224,0.00068832599118962,-0.0021962937542895355,1,1.1921780240535735,-2.4865535327256687,-0.11504940862032312
2021-10-22 08:00:00,1.16257,1.16435,1.16224,1.16328,1.16816275,-0.4179854219799369,-0.05266182870872898,0.0007099999999999884,0.0010699999999999044,0.0003300000000001635,0.0021100000000000563,0.00020635575732574907,-0.002033200360313958,1,1.1921780240535735,-2.4865535327256687,-0.11504940862032312
2021-10-22 12:00:00,1.16256,1.16396,1.16224,1.16312,1.1680418499999998,-0.42137616901311326,-0.052872531975211016,0.0005599999999998939,0.0008400000000001739,0.000320000000000098,0.0017200000000001658,-0.00013754212227512497,-0.001485169764347316,1,1.1921780240535735,-2.4865535327256687,-0.11504940862032312
2021-10-22 16:00:00,1.16255,1.16337,1.16224,1.162,1.16791165,-0.506172705786439,-0.05357978379389745,-0.0005500000000000504,0.0008200000000000429,-0.00024000000000001798,0.0011300000000000754,-0.000962927298988947,-0.0023524563421881695,1,1.1921780240535735,-2.4865535327256687,-0.11504940862032312
2021-10-22 20:00:00,1.16254,1.16371,1.16224,1.163,1.1677927000000001,-0.4104067442791939,-0.052687061534905086,0.000460000000000127,0.0007099999999999884,0.00029999999999996696,0.0014700000000000824,0.000860585197934638,0.0006539096916300391,1,1.1921780240535735,-2.4865535327256687,-0.11504940862032312
2021-10-25 00:00:00,1.16413,1.16442,1.16394,1.16424,1.1676788,-0.2944987953879162,-0.051734031611499545,0.00010999999999983245,0.000180000000000069,0.0001900000000001345,0.00048000000000003595,0.0010662080825449838,0.0010317787866280792,1,1.1919640117883683,-2.3453020134998472,-0.10832510379194435
2021-10-25 04:00:00,1.16411,1.16467,1.16316,1.16372,1.1675591,-0.3288141902195772,-0.051675162557610704,-0.00038999999999989043,0.000560000000000116,0.000560000000000116,0.0015100000000001224,-0.0004466433037860762,0.00037824083625603855,0,1.1919640117883683,-2.3453020134998472,-0.10832510379194435
2021-10-25 08:00:00,1.16409,1.16585,1.16302,1.16478,1.1674624,-0.2297632883080504,-0.049608667703114825,0.0006899999999998574,0.0010700000000001264,0.0010700000000001264,0.00283000000000011,0.0009108720310726515,0.0014271958181442113,0,1.1919640117883683,-2.3453020134998472,-0.10832510379194435
2021-10-25 12:00:00,1.16407,1.16488,1.1627,1.16351,1.1673537,-0.32926609989757216,-0.047773305455076014,-0.0005599999999998939,0.0008099999999999774,0.0008099999999999774,0.0021799999999998487,-0.00109033465547137,0.0012994836488813277,0,1.1919640117883683,-2.3453020134998472,-0.10832510379194435
2021-10-25 16:00:00,1.16405,1.16411,1.16392,1.16399,1.1672481499999998,-0.2791308771832055,-0.04663070765901431,-5.999999999994898e-05,5.999999999994898e-05,7.00000000000145e-05,0.00018999999999991246,0.00041254479978691805,0.0008512467755803499,0,1.1919640117883683,-2.3453020134998472,-0.10832510379194435
2021-10-25 20:00:00,1.16403,1.16456,1.16312,1.16365,1.1671445,-0.29940594330864395,-0.045757446311433206,-0.0003799999999998249,0.0005300000000001415,0.0005300000000001415,0.0014400000000001079,-0.00029209872937052683,-0.0005067683639110587,0,1.1919640117883683,-2.3453020134998472,-0.10832510379194435
2021-10-26 00:00:00,1.16117,1.16175,1.16021,1.16079,1.1670233,-0.5341195844161901,-0.0458906105909307,-0.00038000000000004697,0.0005800000000000249,0.0005800000000000249,0.0015400000000000968,-0.0024577836978473266,-0.0025177877840031337,1,1.1917312169075012,-2.5643982332951807,-0.10494462399657885
2021-10-26 04:00:00,1.16117,1.16278,1.1602,1.16182,1.16691125,-0.43630138967294996,-0.04720922917945321,0.0006500000000000394,0.0009599999999998499,0.0009700000000001374,0.0025800000000000267,0.0008873267343791902,-0.0025412524253506374,0,1.1917312169075012,-2.5643982332951807,-0.10494462399657885
2021-10-26 08:00:00,1.16117,1.16262,1.1603,1.16175,1.16681065,-0.43371647319124906,-0.0465197480420973,0.0005800000000000249,0.0008699999999999264,0.0008699999999999264,0.0023199999999998777,-6.025029694789463e-05,-0.0015126642658851441,1,1.1917312169075012,-2.5643982332951807,-0.10494462399657885
2021-10-26 12:00:00,1.16117,1.16138,1.16105,1.16125,1.1667096,-0.4679484937811439,-0.046138432517534134,7.999999999985796e-05,0.00013000000000018552,0.00012000000000012001,0.0003300000000001635,-0.0004303851947494719,-0.0023539721131626834,0,1.1917312169075012,-2.5643982332951807,-0.10494462399657885
2021-10-26 16:00:00,1.16117,1.16201,1.15977,1.16061,1.16660385,-0.5137862351474392,-0.04632245621686359,-0.000560000000000116,0.0008399999999999519,0.0008399999999999519,0.0022400000000000198,-0.0005511302475780244,-0.002612469385124494,1,1.1917312169075012,-2.5643982332951807,-0.10494462399657885
2021-10-26 20:00:00,1.16117,1.16165,1.16037,1.16085,1.16649665,-0.4840691141290535,-0.045127633698493666,-0.000320000000000098,0.00048000000000003595,0.00048000000000003595,0.0012800000000001699,0.00020678780985861067,5.1688935983174034e-05,1,1.1917312169075012,-2.5643982332951807,-0.10494462399657885
2021-10-27 00:00:00,1.15982,1.16084,1.15853,1.15915,1.1663867,-0.6204374586918906,-0.04495200470472428,-0.0006700000000001705,0.0010200000000000209,0.0006199999999998429,0.0023100000000000342,-0.0014644441572985167,-0.0022981184692982826,1,1.1914609009027481,-2.655332188964309,-0.10344832411356829
2021-10-27 04:00:00,1.15982,1.16106,1.15908,1.16032,1.1662759,-0.5106767618193957,-0.04583005820180998,0.0004999999999999449,0.0007399999999999629,0.0007399999999999629,0.0019799999999998708,0.0010093603071217316,-0.00123090165698303,1,1.1914609009027481,-2.655332188964309,-0.10344832411356829
2021-10-27 08:00:00,1.15982,1.1608,1.15853,1.15918,1.1661597000000001,-0.5985200826267647,-0.04713255123638051,-0.0006399999999999739,0.0009799999999999809,0.0006500000000000394,0.0022699999999999942,-0.0009824875896303764,-0.001782561894510093,1,1.1914609009027481,-2.655332188964309,-0.10344832411356829
2021-10-27 12:00:00,1.15982,1.16155,1.15879,1.16051,1.1660500999999999,-0.4751168067306831,-0.04746684146466091,0.0006899999999998574,0.001040000000000152,0.0010300000000000864,0.0027600000000000957,0.001147362790938189,-8.616158744112479e-05,1,1.1914609009027481,-2.655332188964309,-0.10344832411356829
2021-10-27 16:00:00,1.15982,1.15994,1.15962,1.15974,1.16593565,-0.5313886748381008,-0.04809272276950248,-8.000000000008001e-05,0.00011999999999989797,0.00011999999999989797,0.00031999999999987594,-0.0006635013916295174,-0.0009561958909419799,1,1.1914609009027481,-2.655332188964309,-0.10344832411356829
2021-10-27 20:00:00,1.15982,1.16021,1.15959,1.15998,1.1658195,-0.5008922907877247,-0.048628812382728724,0.00015999999999993797,0.00022999999999995246,0.0002300000000001745,0.0006200000000000649,0.00020694293548562115,0.00071604192727448,1,1.1914609009027481,-2.655332188964309,-0.10344832411356829
2021-10-28 00:00:00,1.15989,1.16091,1.15832,1.15923,1.16570355,-0.5553341585002413,-0.049075008752226666,-0.000660000000000105,0.0010200000000000209,0.0009099999999999664,0.0025900000000000922,-0.0006465628717736704,-0.0009393960286817604,1,1.1912031453847884,-2.6184567045505385,-0.10380713852317593
2021-10-28 04:00:00,1.15991,1.16142,1.15902,1.16053,1.1655953,-0.4345676411014894,-0.04839817393794713,0.0006200000000000649,0.0008899999999998354,0.0008900000000000574,0.0023999999999999577,0.0011214340553644675,0.0011646163667420328,1,1.1912031453847884,-2.6184567045505385,-0.10380713852317593
2021-10-28 08:00:00,1.15993,1.16005,1.15976,1.15987,1.165491,-0.4822860064985571,-0.04794819708002363,-5.999999999994898e-05,0.00012000000000012001,0.0001100000000000545,0.0002900000000001235,-0.000568705677578385,-0.0005514816761595931,1,1.1912031453847884,-2.6184567045505385,-0.10380713852317593
2021-10-28 12:00:00,1.15995,1.16008,1.15989,1.16001,1.16538575,-0.4612850294419691,-0.0471638379013449,5.999999999994898e-05,7.00000000000145e-05,5.999999999994898e-05,0.00018999999999991246,0.0001207031822532123,0.00023281080242121277,1,1.1912031453847884,-2.6184567045505385,-0.10380713852317593
2021-10-28 16:00:00,1.15997,1.1602,1.15961,1.15984,1.1652773,-0.4666099648555832,-0.04650805720782138,-0.00012999999999996348,0.00022999999999995246,0.00022999999999995246,0.0005899999999998684,-0.00014655046077194367,-0.00012069173606443773,1,1.1912031453847884,-2.6184567045505385,-0.10380713852317593
2021-10-28 20:00:00,1.15999,1.16131,1.15921,1.16053,1.1651767,-0.39879788190065013,-0.045195881920404864,0.0005399999999999849,0.0007800000000000029,0.0007800000000000029,0.0020999999999999908,0.0005949096427093625,0.0011214340553644675,1,1.1912031453847884,-2.6184567045505385,-0.10380713852317593
2021-10-29 00:00:00,1.16837,1.16918,1.16762,1.16887,1.165114,0.32237188807276307,-0.04129220493595906,0.000500000000000167,0.00031000000000003247,0.0007499999999998064,0.0015600000000000058,0.007186371743944653,0.007186371743944653,1,1.1909618026018143,-1.8977076510016468,-0.10201676488079639
2021-10-29 04:00:00,1.16837,1.16918,1.16725,1.16912,1.16505675,0.34875983508957503,-0.03725897497278661,0.0007500000000000284,6.000000000017103e-05,0.0011200000000000099,0.0019300000000002093,0.00021388178326064988,0.007975031684585243,1,1.1909618026018143,-1.8977076510016468,-0.10201676488079639
2021-10-29 08:00:00,1.16837,1.16918,1.16674,1.16772,1.1649907,0.23427654830207287,-0.03389864686435915,-0.0006499999999998174,0.0008100000000001994,0.0009799999999999809,0.0024399999999999977,-0.0011974818667029874,0.0066464944267723425,1,1.1909618026018143,-1.8977076510016468,-0.10201676488079639
2021-10-29 12:00:00,1.16837,1.16918,1.16787,1.1687,1.16492965,0.32365473743415707,-0.029834100432587475,0.0003300000000001635,0.00048000000000003595,0.0004999999999999449,0.0013100000000001444,0.0008392422841092539,0.007638984687543093,1,1.1909618026018143,-1.8977076510016468,-0.10201676488079639
2021-10-29 16:00:00,1.16837,1.16869,1.16817,1.16849,1.1648656000000002,0.3111431911114776,-0.026699812998302024,0.00012000000000012001,0.00019999999999997797,0.00019999999999997797,0.000520000000000076,-0.00017968683152225218,0.006858935141702549,1,1.1909618026018143,-1.8977076510016468,-0.10201676488079639
2021-10-29 20:00:00,1.16836,1.16918,1.16659,1.16765,1.1647965999999998,0.24496980846271602,-0.027241969455360955,-0.0007099999999999884,0.0008200000000000429,0.001060000000000061,0.0025900000000000922,-0.0007188764987290375,-0.0010437431023124777,1,1.1909618026018143,-1.8977076510016468,-0.10201676488079639
2021-11-01 00:00:00,1.15594,1.15683,1.15467,1.15529,1.16466475,-0.8049312044517617,-0.03364642966962321,-0.0006500000000000394,0.0008900000000000574,0.0006199999999998429,0.0021599999999999397,-0.010585363764826883,-0.011829410154646225,1,1.190655421614647,-2.9384592631871578,-0.10978436939198899
2021-11-01 04:00:00,1.15589,1.15636,1.15558,1.15605,1.1645367999999998,-0.7287704433213099,-0.03896168441517328,0.00015999999999993797,0.00031000000000003247,0.00031000000000003247,0.0007800000000000029,0.0006578434851856052,-0.00999383413832089,1,1.190655421614647,-2.9384592631871578,-0.10978436939198899
2021-11-01 08:00:00,1.15585,1.15653,1.15541,1.15609,1.16441235,-0.7147253290468822,-0.044406114995856776,0.00024000000000001798,0.00043999999999999595,0.00043999999999999595,0.0011200000000000099,3.460057955972928e-05,-0.010789766407119039,1,1.190655421614647,-2.9384592631871578,-0.10978436939198899
2021-11-01 12:00:00,1.1558,1.15744,1.1548,1.15643,1.1642936,-0.6753966525281819,-0.04910437736338328,0.0006300000000001305,0.0010099999999999554,0.0009999999999998899,0.0026399999999999757,0.00029409475040864663,-0.010321012588896727,1,1.190655421614647,-2.9384592631871578,-0.10978436939198899
2021-11-01 16:00:00,1.15576,1.15624,1.15491,1.15539,1.16416615,-0.7538571706452806,-0.05412532969274105,-0.00036999999999998145,0.00048000000000003595,0.0004799999999998139,0.0013299999999998313,-0.0008993194572953778,-0.010499721663169703,1,1.190655421614647,-2.9384592631871578,-0.10978436939198899
2021-11-01 20:00:00,1.15571,1.15655,1.15518,1.15602,1.16404595,-0.6894873866448269,-0.05313116929142317,0.00031000000000003247,0.0005299999999999194,0.0005299999999999194,0.0013699999999998713,0.0005452704281672105,0.0006318759791914541,1,1.190655421614647,-2.9384592631871578,-0.10978436939198899
2021-11-02 00:00:00,1.16017,1.16079,1.15978,1.1604,1.1639431,-0.30440491463886077,-0.050981643516959566,0.0002300000000001745,0.00038999999999989043,0.00038999999999989043,0.0010099999999999554,0.0037888617843981898,0.003762813027118339,1,1.1903820925951003,-2.55580535143287,-0.1132070968067607
2021-11-02 04:00:00,1.16014,1.16058,1.15937,1.15981,1.16384175,-0.3464173716057188,-0.04900325902590158,-0.00032999999999994145,0.00043999999999999595,0.00043999999999999595,0.0012099999999999334,-0.0005084453636677866,0.0032177425632951007,1,1.1903820925951003,-2.55580535143287,-0.1132070968067607
2021-11-02 08:00:00,1.1601,1.16039,1.1599,1.1602,1.1637307,-0.30339493492781433,-0.04834691180987621,9.999999999998899e-05,0.0001900000000001345,0.00019999999999997797,0.0004900000000001015,0.0003362619739439854,0.0032600330326952864,0,1.1903820925951003,-2.55580535143287,-0.1132070968067607
2021-11-02 12:00:00,1.16007,1.16034,1.15958,1.15985,1.1636174,-0.3237662138775052,-0.04713674246584972,-0.00021999999999988695,0.00026999999999999247,0.00026999999999999247,0.0007599999999998719,-0.00030167212549547795,0.0038601684279768733,1,1.1903820925951003,-2.55580535143287,-0.1132070968067607
2021-11-02 16:00:00,1.16003,1.16067,1.15894,1.15957,1.1635084,-0.33849347370418714,-0.04617944850029312,-0.00045999999999990493,0.000640000000000196,0.0006299999999999084,0.0017300000000000093,-0.00024141052722337353,0.0030708811266240144,1,1.1903820925951003,-2.55580535143287,-0.1132070968067607
2021-11-02 20:00:00,1.15999,1.1615,1.15904,1.16059,1.1634045,-0.24191929806012805,-0.046273739669925075,0.0005999999999999339,0.0009099999999999664,0.0009500000000000064,0.0024599999999999067,0.00087963641694766,0.00016373664253688247,0,1.1903820925951003,-2.55580535143287,-0.1132070968067607
2021-11-03 00:00:00,1.15808,1.1599,1.15693,1.15882,1.16328945,-0.38420790285685014,-0.04745490527385369,0.0007399999999999629,0.0010799999999999699,0.0011499999999999844,0.002969999999999917,-0.001525086378479923,-0.0008535880877040825,1,1.1900903135538101,-2.701208977195679,-0.11503418600640229
2021-11-03 04:00:00,1.15806,1.15898,1.15749,1.15841,1.1631730999999998,-0.4094919320262745,-0.04791486552688238,0.00034999999999985043,0.0005699999999999594,0.0005700000000001815,0.0014899999999999913,-0.00035380818418739857,-0.0015428374418203772,1,1.1900903135538101,-2.701208977195679,-0.11503418600640229
2021-11-03 08:00:00,1.15803,1.15927,1.15728,1.15852,1.1630795999999999,-0.3920281982419678,-0.04621794070800529,0.0004900000000001015,0.0007500000000000284,0.0007499999999998064,0.0019899999999999363,9.495774380408051e-05,-0.001146700004310941,1,1.1900903135538101,-2.701208977195679,-0.11503418600640229
2021-11-03 12:00:00,1.15801,1.15855,1.15768,1.15821,1.1629841,-0.41050432245807267,-0.04506198666033886,0.00019999999999997797,0.00034000000000000696,0.00032999999999994145,0.0008699999999999264,-0.00026758277802718666,-0.0011728485559302504,1,1.1900903135538101,-2.701208977195679,-0.11503418600640229
2021-11-03 16:00:00,1.15799,1.15927,1.1572,1.15849,1.1628942,-0.37872748870877243,-0.04386264622493411,0.0004999999999999449,0.0007800000000000029,0.0007900000000000684,0.0020700000000000163,0.0002417523592439519,-0.0018094245168405187,1,1.1900903135538101,-2.701208977195679,-0.11503418600640229
2021-11-03 20:00:00,1.15797,1.15818,1.15782,1.15804,1.1627981,-0.40919399507103577,-0.04223798298866121,7.00000000000145e-05,0.000140000000000029,0.00014999999999987246,0.00035999999999991594,-0.0003884366718746035,-0.0006730984967466824,1,1.1900903135538101,-2.701208977195679,-0.11503418600640229
2021-11-04 00:00:00,1.16158,1.16171,1.15988,1.1609,1.1627163999999999,-0.1562203818575045,-0.039263287639645095,-0.0006800000000000139,0.00012999999999996348,0.0010200000000000209,0.0018299999999999983,0.002469690166142957,0.002149498018836349,1,1.1898456525802612,-2.375986629418794,-0.11395980692182728
